#Variables:
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3145, Longitude:-79.8181) "
#Original Data File(s):
#macav2livneh_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_historical(K)"
1953-02-01,282.534210
1953-02-02,286.166473
1953-02-03,286.462708
1953-02-04,279.395386
1953-02-05,274.126617
1953-02-06,270.389313
1953-02-07,270.195557
1953-02-08,273.609039
1953-02-09,278.269196
1953-02-10,275.275909
1953-02-11,277.789215
1953-02-12,280.630798
1953-02-13,284.003052
1953-02-14,277.360046
1953-02-15,279.190430
1953-02-16,278.369019
1953-02-17,280.373657
1953-02-18,285.193970
1953-02-19,275.569153
1953-02-20,276.589630
1953-02-21,283.318909
1953-02-22,284.606598
1953-02-23,282.581299
1953-02-24,285.722351
1953-02-25,276.955627
1953-02-26,279.506012
1953-02-27,285.607635
1953-02-28,281.626282
1953-03-01,285.890167
1953-03-02,277.263458
1953-03-03,279.070618
1953-03-04,290.145203
1953-03-05,287.332306
1953-03-06,289.299316
1953-03-07,289.969360
1953-03-08,286.736633
1953-03-09,285.941406
1953-03-10,279.617981
1953-03-11,275.802277
1953-03-12,277.293304
1953-03-13,276.097198
1953-03-14,287.059875
1953-03-15,291.424469
1953-03-16,289.854462
1953-03-17,281.881378
1953-03-18,278.819275
1953-03-19,285.965424
1953-03-20,295.000458
1953-03-21,291.806702
1953-03-22,288.833771
1953-03-23,288.298340
1953-03-24,282.386108
1953-03-25,287.552124
1953-03-26,282.501617
1953-03-27,285.271088
1953-03-28,293.200256
1953-03-29,290.465515
1953-03-30,287.952026
1953-03-31,293.139709
1953-04-01,288.287048
1953-04-02,287.324371
1953-04-03,286.775543
1953-04-04,294.805511
1953-04-05,288.587524
1953-04-06,285.824982
1953-04-07,291.329865
1953-04-08,295.272766
1953-04-09,298.496063
1953-04-10,301.399567
1953-04-11,294.431610
1953-04-12,294.948944
1953-04-13,292.173889
1953-04-14,287.745483
1953-04-15,284.665131
1953-04-16,285.986511
1953-04-17,295.492249
1953-04-18,297.428833
1953-04-19,299.194061
1953-04-20,295.437378
1953-04-21,287.246552
1953-04-22,291.693665
1953-04-23,297.535492
1953-04-24,301.232605
1953-04-25,300.459106
1953-04-26,290.114899
1953-04-27,293.531555
1953-04-28,295.362091
1953-04-29,293.869720
1953-04-30,291.164978
1953-05-01,288.349152
1953-05-02,294.161255
1953-05-03,297.670807
1953-05-04,295.092224
1953-05-05,286.973206
1953-05-06,294.708618
1953-05-07,299.151306
1953-05-08,295.813446
1953-05-09,301.576447
1953-05-10,305.071289
1953-05-11,304.783661
1953-05-12,297.213074
1953-05-13,291.617096
1953-05-14,285.170898
1953-05-15,294.242950
1953-05-16,288.569031
1953-05-17,290.095428
1953-05-18,287.827118
1953-05-19,295.852142
1953-05-20,296.937378
1953-05-21,301.382050
1953-05-22,298.658936
1953-05-23,293.395447
1953-05-24,297.657959
1953-05-25,297.505859
1953-05-26,296.371796
1953-05-27,301.143585
1953-05-28,304.208954
1953-05-29,303.355194
1953-05-30,301.176422
1953-05-31,303.756561
1953-06-01,303.533142
1953-06-02,305.863953
1953-06-03,305.664825
1953-06-04,302.736694
1953-06-05,302.550873
1953-06-06,303.156372
1953-06-07,302.953888
1953-06-08,302.106720
1953-06-09,304.560516
1953-06-10,304.949066
1953-06-11,305.315735
1953-06-12,305.275085
1953-06-13,303.517334
1953-06-14,302.136078
1953-06-15,302.187775
1953-06-16,302.119690
1953-06-17,303.418243
1953-06-18,302.725403
1953-06-19,303.446899
1953-06-20,300.431274
1953-06-21,302.417877
1953-06-22,301.320038
1953-06-23,302.271057
1953-06-24,303.649231
1953-06-25,302.994659
1953-06-26,302.320862
1953-06-27,302.224823
1953-06-28,297.609253
1953-06-29,303.808899
1953-06-30,305.128479
1953-07-01,298.320618
1953-07-02,299.787354
1953-07-03,303.038635
1953-07-04,298.653717
1953-07-05,301.067627
1953-07-06,304.318268
1953-07-07,304.283966
1953-07-08,303.249115
1953-07-09,304.192566
1953-07-10,303.330322
1953-07-11,299.913605
1953-07-12,303.069489
1953-07-13,298.335052
1953-07-14,298.835999
1953-07-15,300.075867
1953-07-16,304.326965
1953-07-17,303.563049
1953-07-18,305.783020
1953-07-19,301.633636
1953-07-20,303.903107
1953-07-21,304.372375
1953-07-22,304.400909
1953-07-23,301.522308
1953-07-24,301.696472
1953-07-25,302.382904
1953-07-26,303.531921
1953-07-27,303.323425
1953-07-28,305.951385
1953-07-29,301.622345
1953-07-30,303.453644
1953-07-31,301.595978
1953-08-01,302.195221
1953-08-02,305.021820
1953-08-03,300.166962
1953-08-04,296.353302
1953-08-05,295.792236
1953-08-06,297.240143
1953-08-07,300.367523
1953-08-08,299.637665
1953-08-09,301.169617
1953-08-10,302.348480
1953-08-11,299.309967
1953-08-12,301.031311
1953-08-13,302.126526
1953-08-14,302.786163
1953-08-15,298.996521
1953-08-16,299.013123
1953-08-17,297.774475
1953-08-18,292.636475
1953-08-19,301.503845
1953-08-20,302.384949
1953-08-21,301.671204
1953-08-22,298.684387
1953-08-23,297.544281
1953-08-24,298.113953
1953-08-25,302.763641
1953-08-26,302.898407
1953-08-27,304.292816
1953-08-28,301.441315
1953-08-29,301.612274
1953-08-30,299.234955
1953-08-31,299.917297
1953-09-01,296.647552
1953-09-02,298.355347
1953-09-03,298.021179
1953-09-04,301.161560
1953-09-05,299.201782
1953-09-06,301.191650
1953-09-07,298.247742
1953-09-08,292.871552
1953-09-09,291.319855
1953-09-10,294.174408
1953-09-11,296.310272
1953-09-12,296.193787
1953-09-13,294.400970
1953-09-14,294.001038
1953-09-15,296.217712
1953-09-16,293.361877
1953-09-17,297.019165
1953-09-18,297.195831
1953-09-19,296.877350
1953-09-20,297.051941
1953-09-21,295.178955
1953-09-22,299.205170
1953-09-23,299.546051
1953-09-24,300.228394
1953-09-25,288.809296
1953-09-26,287.262573
1953-09-27,289.950867
1953-09-28,295.357605
1953-09-29,294.530823
1953-09-30,290.583252
1953-10-01,293.613251
1953-10-02,290.197388
1953-10-03,292.798676
1953-10-04,292.304962
1953-10-05,295.609314
1953-10-06,296.487579
1953-10-07,294.178528
1953-10-08,295.043793
1953-10-09,290.510773
1953-10-10,297.928864
1953-10-11,299.515289
1953-10-12,299.598053
1953-10-13,298.045288
1953-10-14,300.362305
1953-10-15,298.358765
1953-10-16,291.788116
1953-10-17,285.185638
1953-10-18,289.013519
1953-10-19,291.601929
1953-10-20,291.168579
1953-10-21,290.631622
1953-10-22,286.034790
1953-10-23,287.376129
1953-10-24,291.661499
1953-10-25,294.841827
1953-10-26,290.881622
1953-10-27,289.850922
1953-10-28,287.717224
1953-10-29,291.429810
1953-10-30,290.253113
1953-10-31,296.399719
1953-11-01,297.863953
1953-11-02,289.401550
1953-11-03,289.981567
1953-11-04,291.260162
1953-11-05,291.416931
1953-11-06,287.898163
1953-11-07,286.461456
1953-11-08,282.750732
1953-11-09,288.481506
1953-11-10,282.302032
1953-11-11,285.676666
1953-11-12,280.426605
1953-11-13,281.259644
1953-11-14,287.792023
1953-11-15,288.222809
1953-11-16,292.748016
1953-11-17,282.714447
1953-11-18,291.634308
1953-11-19,293.586151
1953-11-20,296.251892
1953-11-21,294.499908
1953-11-22,287.945435
1953-11-23,284.089172
1953-11-24,279.514587
1953-11-25,281.074158
1953-11-26,292.710876
1953-11-27,287.128387
1953-11-28,276.031555
1953-11-29,277.950775
1953-11-30,282.793152
1953-12-01,275.816803
1953-12-02,278.283051
1953-12-03,279.862762
1953-12-04,280.160065
1953-12-05,282.310760
1953-12-06,276.272858
1953-12-07,282.902740
1953-12-08,284.343750
1953-12-09,278.685699
1953-12-10,270.942322
1953-12-11,277.609467
1953-12-12,285.752747
1953-12-13,281.955261
1953-12-14,277.441895
1953-12-15,279.047882
1953-12-16,283.874725
1953-12-17,276.440643
1953-12-18,274.536774
1953-12-19,279.234344
1953-12-20,283.342957
1953-12-21,286.177582
1953-12-22,288.218414
1953-12-23,283.540009
1953-12-24,279.004852
1953-12-25,269.736023
1953-12-26,273.233398
1953-12-27,270.471100
1953-12-28,272.400574
1953-12-29,277.314575
1953-12-30,282.239960
1953-12-31,283.041260
1954-01-01,286.043854
1954-01-02,289.960327
1954-01-03,289.076019
1954-01-04,285.771332
1954-01-05,281.161255
1954-01-06,281.459961
1954-01-07,280.971008
1954-01-08,282.327789
1954-01-09,283.160797
1954-01-10,285.591888
1954-01-11,285.494324
1954-01-12,280.005768
1954-01-13,284.760864
1954-01-14,277.650940
1954-01-15,279.579529
1954-01-16,280.635956
1954-01-17,280.754059
1954-01-18,279.090363
1954-01-19,277.031342
1954-01-20,276.030975
1954-01-21,276.335114
1954-01-22,274.390839
1954-01-23,272.078247
1954-01-24,276.227020
1954-01-25,278.863678
1954-01-26,281.681641
1954-01-27,274.915771
1954-01-28,282.262421
1954-01-29,286.804840
1954-01-30,282.764526
1954-01-31,278.167908
1954-02-01,283.847382
1954-02-02,285.688019
1954-02-03,277.591614
1954-02-04,277.336029
1954-02-05,277.907043
1954-02-06,281.002960
1954-02-07,275.169098
1954-02-08,271.825409
1954-02-09,276.905212
1954-02-10,275.578247
1954-02-11,272.994202
1954-02-12,279.122742
1954-02-13,281.545349
1954-02-14,283.407715
1954-02-15,282.666229
1954-02-16,289.073151
1954-02-17,278.901459
1954-02-18,275.788666
1954-02-19,270.985626
1954-02-20,274.627014
1954-02-21,281.951416
1954-02-22,278.673157
1954-02-23,285.163696
1954-02-24,286.656006
1954-02-25,284.193329
1954-02-26,290.184509
1954-02-27,278.043274
1954-02-28,286.983429
1954-03-01,292.338287
1954-03-02,286.342560
1954-03-03,281.595184
1954-03-04,280.656647
1954-03-05,292.439056
1954-03-06,296.588898
1954-03-07,287.809540
1954-03-08,290.196869
1954-03-09,281.856079
1954-03-10,293.239319
1954-03-11,294.359192
1954-03-12,285.330780
1954-03-13,294.122894
1954-03-14,295.939484
1954-03-15,285.934021
1954-03-16,280.934570
1954-03-17,280.749725
1954-03-18,288.374695
1954-03-19,292.432037
1954-03-20,289.185944
1954-03-21,294.639160
1954-03-22,286.239960
1954-03-23,283.805725
1954-03-24,287.902679
1954-03-25,288.918304
1954-03-26,279.176788
1954-03-27,284.613342
1954-03-28,292.778625
1954-03-29,284.337616
1954-03-30,281.770996
1954-03-31,279.687439
1954-04-01,282.707306
1954-04-02,294.078369
1954-04-03,295.966736
1954-04-04,293.094330
1954-04-05,283.915466
1954-04-06,283.980408
1954-04-07,295.280914
1954-04-08,292.168213
1954-04-09,288.500885
1954-04-10,293.358276
1954-04-11,294.760193
1954-04-12,290.844208
1954-04-13,297.485992
1954-04-14,296.566315
1954-04-15,296.725494
1954-04-16,302.173889
1954-04-17,292.843994
1954-04-18,284.723114
1954-04-19,289.109863
1954-04-20,296.444763
1954-04-21,292.750946
1954-04-22,295.855957
1954-04-23,304.589569
1954-04-24,305.250275
1954-04-25,300.916351
1954-04-26,289.993347
1954-04-27,296.379761
1954-04-28,290.673096
1954-04-29,292.066528
1954-04-30,284.865662
1954-05-01,294.954407
1954-05-02,287.078522
1954-05-03,295.449524
1954-05-04,291.433167
1954-05-05,286.277557
1954-05-06,285.496429
1954-05-07,289.217468
1954-05-08,288.819641
1954-05-09,291.730652
1954-05-10,289.885040
1954-05-11,286.879730
1954-05-12,293.867615
1954-05-13,294.464630
1954-05-14,297.318268
1954-05-15,302.740662
1954-05-16,305.196930
1954-05-17,303.649506
1954-05-18,306.361755
1954-05-19,302.281952
1954-05-20,296.995300
1954-05-21,291.806641
1954-05-22,297.891052
1954-05-23,303.926666
1954-05-24,304.164124
1954-05-25,301.250824
1954-05-26,297.791229
1954-05-27,294.840179
1954-05-28,301.943390
1954-05-29,297.664520
1954-05-30,301.554291
1954-05-31,301.029388
1954-06-01,288.312836
1954-06-02,295.132141
1954-06-03,298.011566
1954-06-04,301.538818
1954-06-05,302.155457
1954-06-06,302.788544
1954-06-07,305.044037
1954-06-08,308.361298
1954-06-09,299.567200
1954-06-10,298.453613
1954-06-11,291.163818
1954-06-12,301.371613
1954-06-13,305.234863
1954-06-14,304.607941
1954-06-15,302.397278
1954-06-16,301.840302
1954-06-17,296.891296
1954-06-18,303.286072
1954-06-19,301.266113
1954-06-20,294.049438
1954-06-21,296.837982
1954-06-22,298.368622
1954-06-23,294.449677
1954-06-24,299.405243
1954-06-25,304.013611
1954-06-26,301.748810
1954-06-27,303.538452
1954-06-28,305.338654
1954-06-29,305.207916
1954-06-30,301.950531
1954-07-01,303.242767
1954-07-02,306.529449
1954-07-03,306.443237
1954-07-04,304.901642
1954-07-05,303.167023
1954-07-06,304.668335
1954-07-07,305.725769
1954-07-08,309.560822
1954-07-09,307.382599
1954-07-10,306.099121
1954-07-11,300.136871
1954-07-12,301.761200
1954-07-13,304.113159
1954-07-14,308.361359
1954-07-15,304.199158
1954-07-16,305.982300
1954-07-17,299.079163
1954-07-18,301.466705
1954-07-19,302.330048
1954-07-20,302.413361
1954-07-21,304.809296
1954-07-22,305.207062
1954-07-23,299.500458
1954-07-24,301.040985
1954-07-25,304.661011
1954-07-26,301.105255
1954-07-27,300.026093
1954-07-28,303.523590
1954-07-29,302.204193
1954-07-30,301.937592
1954-07-31,302.677307
1954-08-01,301.842285
1954-08-02,304.753967
1954-08-03,305.728027
1954-08-04,305.410919
1954-08-05,306.518799
1954-08-06,306.671326
1954-08-07,308.260712
1954-08-08,304.323822
1954-08-09,306.318512
1954-08-10,307.309692
1954-08-11,306.576233
1954-08-12,304.238220
1954-08-13,304.029266
1954-08-14,303.089569
1954-08-15,305.209961
1954-08-16,302.744659
1954-08-17,304.612030
1954-08-18,302.202148
1954-08-19,301.532379
1954-08-20,308.641693
1954-08-21,306.703033
1954-08-22,307.592926
1954-08-23,307.390198
1954-08-24,306.480621
1954-08-25,302.381256
1954-08-26,296.839752
1954-08-27,300.392670
1954-08-28,303.983734
1954-08-29,305.525055
1954-08-30,300.946045
1954-08-31,298.515778
1954-09-01,298.649597
1954-09-02,297.958374
1954-09-03,298.621399
1954-09-04,296.536926
1954-09-05,296.345032
1954-09-06,294.189209
1954-09-07,296.322693
1954-09-08,299.511932
1954-09-09,303.160400
1954-09-10,294.465332
1954-09-11,293.427795
1954-09-12,293.727203
1954-09-13,290.536407
1954-09-14,289.709473
1954-09-15,291.466614
1954-09-16,298.852081
1954-09-17,297.970093
1954-09-18,297.849609
1954-09-19,299.483521
1954-09-20,290.935516
1954-09-21,294.916718
1954-09-22,296.572449
1954-09-23,295.515869
1954-09-24,298.165771
1954-09-25,300.904327
1954-09-26,298.083405
1954-09-27,295.723480
1954-09-28,300.962006
1954-09-29,295.964508
1954-09-30,296.779419
1954-10-01,290.065582
1954-10-02,291.392792
1954-10-03,297.610077
1954-10-04,287.433105
1954-10-05,290.442932
1954-10-06,293.834290
1954-10-07,297.102295
1954-10-08,302.446167
1954-10-09,306.239105
1954-10-10,297.531677
1954-10-11,302.644470
1954-10-12,307.306152
1954-10-13,302.183990
1954-10-14,301.608673
1954-10-15,301.652954
1954-10-16,299.190155
1954-10-17,291.943878
1954-10-18,297.523132
1954-10-19,301.263763
1954-10-20,300.187408
1954-10-21,288.280365
1954-10-22,289.220764
1954-10-23,294.952332
1954-10-24,298.871429
1954-10-25,298.974976
1954-10-26,290.618500
1954-10-27,289.487762
1954-10-28,291.054871
1954-10-29,283.226562
1954-10-30,282.675751
1954-10-31,288.358643
1954-11-01,291.783661
1954-11-02,293.171112
1954-11-03,293.861420
1954-11-04,294.177429
1954-11-05,284.491272
1954-11-06,282.092743
1954-11-07,282.941010
1954-11-08,289.807404
1954-11-09,291.575714
1954-11-10,291.329620
1954-11-11,283.129333
1954-11-12,284.535614
1954-11-13,285.431702
1954-11-14,285.446930
1954-11-15,283.910034
1954-11-16,286.170807
1954-11-17,289.567261
1954-11-18,288.033295
1954-11-19,282.675690
1954-11-20,276.122284
1954-11-21,274.901459
1954-11-22,273.942566
1954-11-23,276.309998
1954-11-24,280.689697
1954-11-25,273.207428
1954-11-26,272.215607
1954-11-27,275.394073
1954-11-28,279.420197
1954-11-29,282.023895
1954-11-30,286.662720
1954-12-01,286.775452
1954-12-02,293.689514
1954-12-03,289.671631
1954-12-04,276.979767
1954-12-05,284.288757
1954-12-06,287.492188
1954-12-07,282.154114
1954-12-08,285.811768
1954-12-09,286.975952
1954-12-10,283.407257
1954-12-11,279.533813
1954-12-12,284.215790
1954-12-13,288.887146
1954-12-14,292.661072
1954-12-15,285.445587
1954-12-16,284.350739
1954-12-17,284.255859
1954-12-18,280.182190
1954-12-19,279.777222
1954-12-20,280.914673
1954-12-21,277.801636
1954-12-22,278.809143
1954-12-23,278.606964
1954-12-24,280.489319
1954-12-25,281.293304
1954-12-26,282.501801
1954-12-27,281.754791
1954-12-28,275.339996
1954-12-29,274.087250
1954-12-30,274.705139
1954-12-31,278.249725
1955-01-01,278.600281
1955-01-02,284.095612
1955-01-03,281.904968
1955-01-04,278.017456
1955-01-05,283.760193
1955-01-06,283.937225
1955-01-07,275.699402
1955-01-08,279.981506
1955-01-09,284.366119
1955-01-10,273.055511
1955-01-11,271.517822
1955-01-12,273.341644
1955-01-13,275.882355
1955-01-14,275.275574
1955-01-15,280.221588
1955-01-16,275.778259
1955-01-17,276.716095
1955-01-18,273.840851
1955-01-19,277.895325
1955-01-20,283.120117
1955-01-21,278.389008
1955-01-22,279.833344
1955-01-23,276.489624
1955-01-24,278.933960
1955-01-25,280.372009
1955-01-26,272.192963
1955-01-27,267.703522
1955-01-28,272.292694
1955-01-29,282.129364
1955-01-30,285.599243
1955-01-31,279.628937
1955-02-01,280.647980
1955-02-02,276.036072
1955-02-03,275.750946
1955-02-04,278.401703
1955-02-05,280.029205
1955-02-06,277.689941
1955-02-07,279.059326
1955-02-08,279.996002
1955-02-09,278.201355
1955-02-10,280.322021
1955-02-11,284.678253
1955-02-12,282.582733
1955-02-13,283.181213
1955-02-14,279.660889
1955-02-15,281.114716
1955-02-16,287.170044
1955-02-17,277.664368
1955-02-18,287.689789
1955-02-19,285.364227
1955-02-20,281.070435
1955-02-21,282.381927
1955-02-22,284.532684
1955-02-23,283.604126
1955-02-24,285.914734
1955-02-25,284.260468
1955-02-26,277.766418
1955-02-27,278.712677
1955-02-28,281.268188
1955-03-01,279.392853
1955-03-02,276.025055
1955-03-03,280.610138
1955-03-04,285.893555
1955-03-05,286.454895
1955-03-06,287.379944
1955-03-07,285.706940
1955-03-08,283.123383
1955-03-09,282.561890
1955-03-10,287.262421
1955-03-11,279.818329
1955-03-12,283.106384
1955-03-13,289.089417
1955-03-14,289.523499
1955-03-15,279.410004
1955-03-16,276.568054
1955-03-17,277.940186
1955-03-18,279.328491
1955-03-19,283.272675
1955-03-20,283.041809
1955-03-21,288.733124
1955-03-22,285.593750
1955-03-23,286.299408
1955-03-24,280.961151
1955-03-25,285.934448
1955-03-26,286.004700
1955-03-27,291.011078
1955-03-28,293.150940
1955-03-29,284.358948
1955-03-30,282.220856
1955-03-31,283.925690
1955-04-01,286.588104
1955-04-02,288.067017
1955-04-03,288.145538
1955-04-04,290.154144
1955-04-05,287.718384
1955-04-06,285.882660
1955-04-07,292.589905
1955-04-08,294.889099
1955-04-09,294.513245
1955-04-10,292.061035
1955-04-11,297.581635
1955-04-12,301.514526
1955-04-13,299.765839
1955-04-14,295.173309
1955-04-15,294.272797
1955-04-16,289.204529
1955-04-17,285.841766
1955-04-18,286.106079
1955-04-19,283.409241
1955-04-20,292.159637
1955-04-21,294.372803
1955-04-22,296.486420
1955-04-23,293.704987
1955-04-24,297.853912
1955-04-25,298.275574
1955-04-26,297.269348
1955-04-27,296.417938
1955-04-28,293.198669
1955-04-29,294.960571
1955-04-30,295.347656
1955-05-01,292.064026
1955-05-02,291.177643
1955-05-03,289.306244
1955-05-04,289.010345
1955-05-05,291.033936
1955-05-06,290.385437
1955-05-07,293.314392
